mean_acc_x,mean_acc_y,mean_acc_z,mean_gyro_x,mean_gyro_y,mean_gyro_z,std_acc_x,std_acc_y,std_acc_z,std_gyro_x,Activity
0.327765,0.636560,9.288808,0.116447,-0.003653,0.051863,0.540946,0.333411,0.739858,0.175437,WALKING
0.291917,0.214311,9.340707,0.033956,0.032108,0.041783,0.425762,0.392802,0.567793,0.129973,WALKING
0.484415,0.424355,9.391859,0.043891,0.071995,0.070303,0.506939,0.354565,0.646336,0.107524,WALKING
0.843025,0.108911,9.099029,0.040252,0.048830,0.084954,0.235574,0.357865,0.444489,0.110883,WALKING
0.339158,0.120378,9.201338,0.041074,0.083195,0.034036,0.248197,0.400909,0.812964,0.119058,WALKING
0.479642,0.464162,9.257885,0.023970,0.082361,0.107646,0.481678,0.341348,0.649141,0.115111,WALKING
0.367262,-0.127879,10.021207,0.060369,0.082885,0.080199,0.358796,0.514943,0.535770,0.120150,WALKING
0.593052,0.355494,9.606627,0.024508,0.048022,0.099067,0.299675,0.458442,0.748435,0.013567,WALKING
0.590256,-0.051517,9.337269,0.051567,0.038526,0.092900,0.356439,0.253168,0.493237,0.089253,WALKING
0.243676,0.409900,9.177406,0.037469,0.034681,0.072839,0.313632,0.425697,0.289144,0.118236,WALKING
0.725375,-0.060406,9.409930,0.002889,0.022614,0.072265,0.397640,0.339945,0.627503,0.133892,WALKING
0.291113,0.271119,9.115332,0.064376,0.056975,0.047944,0.437569,0.325707,0.771467,0.068256,WALKING
0.583297,0.078011,9.460976,0.042681,0.051718,0.089071,0.392977,0.593158,0.802435,0.126338,WALKING
0.269704,0.233065,9.430998,0.044423,0.016245,0.111785,0.520264,0.267772,0.189209,0.110929,WALKING
0.319072,0.100004,9.418964,0.041706,0.008052,0.064732,0.621877,0.456968,0.414304,0.120577,WALKING
0.367763,0.063818,9.569593,0.057027,0.044922,0.083226,0.469974,0.334354,0.472039,0.046130,WALKING
0.293681,0.472931,9.191727,0.022392,0.082071,0.072294,0.424270,0.329948,0.487540,0.115146,WALKING
0.563664,0.349214,9.642294,0.054889,0.058639,0.044569,0.432641,0.383044,0.498205,0.075120,WALKING
0.821190,0.234438,9.673995,0.068878,0.066980,0.068770,0.372136,0.373170,0.272932,0.083193,WALKING
0.483869,0.262540,10.146482,0.058959,0.006606,0.031996,0.395960,0.539378,0.634739,0.122654,WALKING
0.596967,0.242409,9.486450,0.032115,0.102045,0.091145,0.472782,0.392746,0.549496,0.035664,WALKING
0.298486,0.242922,9.886862,0.070861,0.017954,0.090060,0.507700,0.506917,0.531255,0.078254,WALKING
0.516575,0.269213,9.599536,0.085747,0.055105,0.129671,0.312762,0.592023,0.674592,0.161959,WALKING
0.597522,0.213036,9.055453,0.062724,0.035398,0.125764,0.227844,0.491824,0.702289,0.106611,WALKING
0.716681,0.125041,9.404537,0.008399,0.049355,0.069159,0.564787,0.372504,0.445788,0.155815,WALKING
0.372438,0.427292,9.613818,0.017531,0.024920,0.099520,0.299438,0.495888,0.427439,0.099571,WALKING
0.807498,0.394802,9.096056,0.019261,0.039884,0.091831,0.296428,0.346571,0.478855,0.074306,WALKING
0.837639,0.150596,9.584405,0.087436,0.082238,0.037210,0.533621,0.393528,0.347985,0.122104,WALKING
0.527480,0.596612,9.505816,0.016566,0.064759,0.070375,0.419481,0.480763,0.718593,0.159729,WALKING
0.576531,0.259048,9.975977,0.065522,0.057953,0.074412,0.397040,0.278991,0.632775,0.131439,WALKING
0.352292,0.304343,9.633943,0.065964,0.065677,0.057866,0.411868,0.309582,0.520641,0.054438,WALKING
0.400991,0.347160,9.148699,0.042845,0.072038,0.111552,0.438642,0.342432,0.571728,0.119339,WALKING
0.070002,0.633779,9.298377,0.051588,0.071763,0.084397,0.351001,0.286510,0.382342,0.079541,WALKING
0.004595,0.217266,9.575208,0.108656,0.028043,0.085275,0.270762,0.373807,0.322457,0.129399,WALKING
0.699559,0.209256,9.874563,-0.015898,0.018305,0.144380,0.415755,0.455908,0.636135,0.070997,WALKING
0.810983,0.122335,9.852951,0.091540,0.083779,0.092025,0.320652,0.428277,0.479737,0.105481,WALKING
0.398554,0.420698,9.671936,0.036265,0.099326,0.096905,0.289644,0.372651,0.587270,0.085472,WALKING
0.689056,0.566733,9.943513,0.004870,-0.006963,0.086867,0.327325,0.352579,0.451279,0.114217,WALKING
0.739076,0.209115,9.623293,0.069913,-0.001039,0.104876,0.330861,0.540124,0.407748,0.067362,WALKING
0.581514,0.389571,8.810204,0.038926,0.083321,0.043476,0.493294,0.479057,0.427862,0.125457,WALKING
0.322825,0.110536,9.761848,0.046993,0.080465,0.063775,0.363705,0.212148,0.491520,0.113206,WALKING
0.482778,0.175630,9.255923,0.125294,0.029484,0.129242,0.328899,0.152720,0.619278,0.068788,WALKING
0.651489,0.307343,9.016756,0.017876,0.033656,0.128137,0.396904,0.279735,0.493523,0.090552,WALKING
0.470958,0.337531,9.495451,0.070830,0.073906,0.083181,0.446259,0.340592,0.182532,0.087084,WALKING
0.809215,0.304657,9.301440,0.013027,0.065533,0.116042,0.501788,0.362459,0.634354,0.092317,WALKING
0.279017,0.216493,9.243523,0.101765,0.063729,0.081707,0.307135,0.494597,0.407052,0.130652,WALKING
0.181422,0.673923,9.592304,0.053557,0.015778,0.073420,0.369416,0.318015,0.624973,0.113583,WALKING
0.482973,0.237024,9.316011,0.072520,0.070184,0.076750,0.639172,0.427886,0.712820,0.086553,WALKING
0.648150,0.542799,9.465262,0.069576,0.069193,0.050421,0.628712,0.392286,0.745104,0.072850,WALKING
0.652339,0.457213,9.665478,0.021889,0.082817,0.039210,0.583057,0.455529,0.539569,0.112713,WALKING
-0.091236,0.315071,9.706174,0.023068,0.063559,0.076907,0.339214,0.635642,0.811515,0.074071,WALKING
0.596503,0.061533,9.774556,0.096394,0.024929,0.047375,0.603389,0.350614,0.391392,0.082253,WALKING
0.682348,0.367743,9.674622,0.000707,0.048068,0.090581,0.382226,0.227571,0.330632,0.040858,WALKING
0.354693,0.464373,9.546631,0.051662,0.060326,0.111894,0.500645,0.486521,0.500147,0.131166,WALKING
0.126608,0.344519,9.903135,0.086624,0.030935,0.050454,0.566520,0.390332,0.201979,0.135598,WALKING
0.461009,0.445120,9.256449,0.021645,0.075698,0.098695,0.361322,0.202908,0.756909,0.059299,WALKING
0.687595,0.394446,9.237099,0.040807,0.054922,0.095203,0.351012,0.380733,0.679848,0.040531,WALKING
0.597460,0.583153,9.327427,0.049694,0.025294,0.114272,0.284568,0.294431,0.384365,0.059545,WALKING
0.400622,0.181922,9.279044,0.016549,-0.002871,0.061227,0.368604,0.452956,0.514228,0.205914,WALKING
0.645766,0.157739,9.249763,0.055107,0.071351,0.052144,0.418931,0.358827,0.454201,0.084981,WALKING
0.741773,0.274610,9.573242,0.039239,0.059433,0.092769,0.392209,0.372819,0.639567,0.068043,WALKING
0.336337,0.627599,9.304725,0.038945,0.028534,0.067947,0.290179,0.513845,0.472766,0.120463,WALKING
0.269628,0.396654,9.215627,0.107413,0.055034,0.058424,0.290338,0.364069,0.565286,0.118589,WALKING
0.160160,0.382879,9.668590,0.048878,0.041444,0.062785,0.513044,0.367608,0.239545,0.103432,WALKING
0.505582,0.432951,9.319228,0.087925,0.032969,0.101532,0.427261,0.257790,0.609081,0.103298,WALKING
0.725685,0.191014,9.495540,0.050086,0.082533,0.021064,0.175421,0.490364,0.523361,0.140297,WALKING
0.691103,0.403210,9.570609,0.061071,0.017855,0.090073,0.265439,0.306765,0.594709,0.123108,WALKING
0.459344,0.397017,9.440470,0.044823,0.056107,0.082964,0.515750,0.547155,0.664511,0.099021,WALKING
0.345394,0.211102,8.830176,0.069192,-0.003670,0.064719,0.464816,0.211703,0.638096,0.103218,WALKING
0.680224,0.231910,9.759335,0.043332,0.060593,0.065443,0.456925,0.452430,0.626802,0.145690,WALKING
0.915439,0.444122,9.540792,-0.003854,0.046255,0.111308,0.499096,0.524370,0.286179,0.084690,WALKING
0.477407,0.274097,9.795105,0.051650,0.058633,0.078861,0.369452,0.298155,0.369635,0.134233,WALKING
0.655762,0.270564,9.934218,0.051699,0.052042,0.070114,0.254109,0.366903,0.509872,0.079115,WALKING
0.457532,0.227887,9.758767,0.018602,0.061834,0.077959,0.215608,0.442742,0.600888,0.102080,WALKING
0.982120,0.339354,9.417256,0.089406,0.134817,0.085943,0.413388,0.385360,0.544891,0.114411,WALKING
0.265506,0.318121,9.667548,0.094390,0.055713,0.097346,0.462890,0.440044,0.356129,0.083399,WALKING
0.490910,0.451755,9.455534,0.063779,0.048789,0.082056,0.360435,0.450226,0.441684,0.087197,WALKING
0.362568,0.421503,9.582480,0.032769,0.039126,0.032194,0.531940,0.405856,0.487187,0.103675,WALKING
0.536575,0.059481,9.768634,0.067817,0.005242,0.100745,0.346295,0.594052,0.645814,0.111809,WALKING
0.372649,0.057271,8.991361,0.079179,0.047588,0.102435,0.477779,0.514273,0.431209,0.099614,WALKING
0.542932,0.294819,9.222969,0.084721,0.070011,0.089671,0.298780,0.391613,0.574391,0.049925,WALKING
0.428597,-0.114884,9.665003,0.052950,0.060891,0.102157,0.553348,0.382043,0.661443,0.125219,WALKING
0.638165,0.222347,9.272572,0.067196,0.069886,0.077424,0.502150,0.296502,0.578614,0.088373,WALKING
0.314215,0.219601,9.265161,0.104783,0.039452,0.109649,0.322576,0.474419,0.465490,0.113363,WALKING
0.390515,0.413638,9.404051,0.062128,0.002607,0.009547,0.309800,0.407317,0.455188,0.036937,WALKING
0.623512,0.293191,8.772898,0.069713,0.086338,0.065379,0.449261,0.475520,0.639222,0.131326,WALKING
0.542299,0.556903,9.687547,0.050659,0.013963,0.041857,0.433695,0.488416,0.797454,0.125489,WALKING
0.390240,0.194419,9.511002,0.065018,0.062337,0.081056,0.308284,0.637403,0.512494,0.099410,WALKING
0.662099,-0.003009,9.177247,0.043890,0.003819,0.084188,0.455946,0.328106,0.470148,0.095595,WALKING
0.338499,0.538171,9.465675,0.066028,0.059674,0.081001,0.378713,0.477852,0.380889,0.112176,WALKING
0.478352,0.062014,8.829190,0.067081,0.022297,0.073700,0.369804,0.506432,0.683562,0.110208,WALKING
0.449235,0.442892,8.939514,0.065570,0.069546,0.022492,0.344585,0.474943,0.567303,0.159559,WALKING
0.461400,0.380289,8.794456,0.046965,0.024894,0.011418,0.373913,0.352148,0.757744,0.096072,WALKING
0.552073,0.520925,10.327680,0.046553,0.056608,0.030639,0.604207,0.664856,0.585452,0.153978,WALKING
0.308916,0.530641,9.605148,0.078656,0.088057,0.028726,0.466795,0.251939,0.468285,0.075589,WALKING
0.237105,0.296380,9.782844,0.023705,0.085794,0.098942,0.534483,0.462074,0.364286,0.156233,WALKING
0.351378,-0.027285,9.250601,0.080596,0.072068,0.135090,0.428095,0.339960,0.635157,0.106983,WALKING
0.467505,0.266449,9.240481,0.071541,0.085938,0.142829,0.591920,0.257475,0.651352,0.095953,WALKING
0.559226,0.261366,9.556198,0.050313,0.056756,0.146213,0.484798,0.571007,0.643066,0.107915,WALKING
0.674758,0.326612,9.964582,0.027369,0.050623,0.068374,0.445397,0.339701,0.407222,0.096516,WALKING
0.327744,0.398236,9.431357,0.105044,0.038378,0.113373,0.530552,0.154132,0.553004,0.152380,WALKING
0.697344,0.588621,9.606556,0.065405,0.069637,0.062105,0.293748,0.309063,0.574679,0.069696,WALKING
0.621585,0.274317,9.316798,0.021374,0.019067,0.110243,0.540991,0.301777,0.479375,0.113463,WALKING
0.534248,0.566729,9.417355,0.016666,0.034648,0.073911,0.371570,0.309074,0.514697,0.077723,WALKING
0.319891,0.673505,9.180367,0.026580,0.036295,0.110279,0.404627,0.361551,0.279715,0.107982,WALKING
0.434644,0.695841,9.907111,0.002941,0.058530,0.096722,0.397793,0.547343,0.645178,0.119638,WALKING
0.517386,0.228444,9.294811,0.088351,0.003476,0.089568,0.468248,0.172946,0.478260,0.088320,WALKING
0.522174,0.501885,9.498627,0.020140,0.064756,0.071167,0.453168,0.466309,0.603026,0.118429,WALKING
0.440393,0.007713,9.604325,0.054626,-0.002542,0.035533,0.441130,0.398107,0.325416,0.114040,WALKING
0.563695,0.235924,9.784704,0.017823,0.075661,0.106671,0.478234,0.423982,0.269034,0.139025,WALKING
0.449648,0.459021,10.019283,0.085625,0.056751,0.073285,0.274136,0.289160,0.907472,0.083603,WALKING
0.415634,0.616952,9.063047,0.007960,0.058986,0.128054,0.151482,0.512075,0.240716,0.103509,WALKING
0.637024,0.150689,9.043030,0.066959,0.062510,0.060940,0.335348,0.530608,0.655503,0.115844,WALKING
0.420500,0.188883,9.521008,0.057646,0.036381,0.101433,0.440893,0.452581,0.427773,0.101865,WALKING
0.725172,0.404217,9.415947,0.076397,0.058980,0.074170,0.348890,0.460471,0.542220,0.080830,WALKING
0.497276,0.405647,8.923884,0.005585,0.053373,0.097150,0.492046,0.241946,0.457285,0.075062,WALKING
0.570373,0.503402,9.388628,0.099086,0.069269,0.106884,0.402053,0.277201,0.539153,0.099538,WALKING
0.404473,0.287611,9.862804,0.087763,0.050996,0.072389,0.535546,0.506319,0.183709,0.088913,WALKING
0.628918,0.457651,9.578386,0.053763,0.048402,0.068437,0.441629,0.590809,0.677025,0.115274,WALKING
0.573659,0.366445,9.641918,0.070433,0.136784,0.065605,0.249469,0.353471,0.805304,0.064040,WALKING
0.416604,0.282952,9.006472,0.022750,0.084969,0.069947,0.464285,0.315372,0.458599,0.059883,WALKING
0.389367,0.560768,9.646101,0.056155,0.022943,0.074895,0.394136,0.325091,0.646136,0.061231,WALKING
0.364258,0.331667,9.611688,0.032114,0.015519,0.082275,0.501956,0.503844,0.544469,0.069543,WALKING
0.731832,0.381359,9.603729,0.036233,0.032399,0.109514,0.353789,0.326955,0.330985,0.124255,WALKING
0.427421,0.128937,9.643768,0.037427,0.037957,0.097241,0.176030,0.440028,0.300042,0.110686,WALKING
0.276271,0.290662,9.461383,0.049380,0.052610,0.095796,0.641608,0.311472,0.783084,0.091835,WALKING
0.506335,0.225066,9.896363,0.066308,0.035694,0.081324,0.375329,0.312780,0.471950,0.113478,WALKING
0.357456,0.065088,9.096802,-0.017584,0.013017,0.073405,0.415069,0.389942,0.101768,0.084263,WALKING
0.507141,0.443536,9.643136,0.030052,0.034038,0.094515,0.422683,0.327607,0.854550,0.063260,WALKING
0.341601,0.062290,9.510369,0.050747,0.028520,0.036651,0.356264,0.148303,0.665339,0.078773,WALKING
0.424492,0.215255,9.749087,0.054424,0.080445,0.110417,0.370212,0.359016,0.446979,0.076633,WALKING
0.251674,0.170427,9.492765,0.060342,0.062306,0.069478,0.430706,0.511625,0.459295,0.119501,WALKING
0.517155,0.553693,9.300245,0.094253,0.013267,0.067117,0.309564,0.246727,0.475483,0.115273,WALKING
0.573482,0.158077,9.308306,0.047449,0.084452,0.076160,0.523253,0.508242,0.630742,0.055286,WALKING
0.529952,0.027223,9.389775,0.130625,0.031262,0.131863,0.383817,0.466863,0.665084,0.143614,WALKING
0.526505,-0.056515,8.885951,0.020345,0.044904,0.099670,0.414295,0.267925,0.428569,0.068750,WALKING
0.615163,0.277462,9.395782,0.066838,-0.015354,0.050127,0.305044,0.386936,0.326799,0.064164,WALKING
0.424019,0.290964,9.678165,-0.000644,0.065271,0.059958,0.586214,0.310499,0.457209,0.141080,WALKING
0.479399,0.296665,9.663097,0.052640,0.044650,0.156620,0.258761,0.342501,0.869967,0.128223,WALKING
0.595540,0.224401,9.810311,0.025413,0.084789,0.029237,0.123841,0.344493,0.495036,0.104363,WALKING
0.250073,0.351936,10.232681,0.025247,0.036237,0.056083,0.383316,0.602695,0.378520,0.102043,WALKING
0.340491,0.363003,9.414128,0.052990,0.050095,0.060655,0.455297,0.297198,0.650493,0.067072,WALKING
0.680406,0.560680,9.726280,0.065664,0.017532,0.085878,0.438137,0.358874,0.645673,0.080348,WALKING
0.387402,0.097111,9.025482,-0.006559,0.048887,0.039045,0.412133,0.462427,0.698093,0.138817,WALKING
0.886939,0.116084,9.602187,0.031141,0.081035,0.095860,0.422839,0.341948,0.753724,0.107414,WALKING
0.297110,0.294020,9.883770,0.050830,0.020642,0.042146,0.389886,0.289271,0.520149,0.094198,WALKING
0.524964,0.395876,9.692794,0.029963,0.072898,0.052180,0.347253,0.480542,0.542975,0.137619,WALKING
0.557859,0.573820,9.125344,0.037817,-0.015403,0.064594,0.326745,0.243602,0.440257,0.069721,WALKING
0.542580,0.413167,9.174207,0.064407,0.108011,0.069646,0.450333,0.451789,0.664934,0.101283,WALKING
0.501240,0.362864,9.326372,0.037295,0.101808,0.107077,0.398091,0.397377,0.558091,0.163889,WALKING
0.699900,0.562006,9.671486,0.049696,0.080508,0.084652,0.441754,0.291640,0.495232,0.143576,WALKING
0.545181,0.354995,9.382692,0.041322,0.066675,-0.005177,0.322360,0.405551,0.548214,0.082145,WALKING
0.340889,-0.050296,9.093343,0.069212,0.027789,0.083843,0.314533,0.210991,0.246819,0.119437,WALKING
0.273284,0.235720,9.327608,0.074697,0.005692,0.086165,0.457634,0.433276,0.432389,0.070272,WALKING
0.352947,0.428091,9.890179,0.030374,0.041868,0.085975,0.240078,0.400770,0.393062,0.099190,WALKING
0.413105,0.623701,9.866528,0.036760,0.116913,0.116109,0.435202,0.338221,0.499513,0.112395,WALKING
0.407400,-0.102206,9.712297,0.047331,0.069491,0.100729,0.357448,0.041697,0.703987,0.157092,WALKING
0.177105,0.262795,9.117315,0.071090,0.050247,0.117668,0.248297,0.492932,0.505751,0.053157,WALKING
0.748233,0.277285,9.054502,0.074043,0.038434,0.072942,0.377537,0.538152,0.507457,0.151036,WALKING
0.636086,0.347697,9.828098,-0.015061,0.073891,0.064810,0.299618,0.375967,0.407518,0.141282,WALKING
0.549891,0.738621,9.866412,-0.041717,0.072416,0.106912,0.098010,0.424312,0.597972,0.099829,WALKING
0.277240,0.733874,9.977733,0.043772,0.045419,0.054607,0.583426,0.365503,0.748252,0.078679,WALKING
0.601971,0.357342,10.076130,0.034602,0.030260,0.052686,0.528550,0.216290,0.592092,0.145993,WALKING
0.487136,0.469841,9.749054,0.034821,0.078159,0.117816,0.395786,0.606834,0.566118,0.072559,WALKING
0.544287,0.004973,9.554739,-0.031288,0.043463,0.068654,0.343521,0.314105,0.408024,0.087081,WALKING
0.634779,0.295600,9.315804,-0.010096,0.025175,0.125067,0.516917,0.310883,0.538276,0.062977,WALKING
0.255118,0.083372,9.744121,0.044097,0.017403,0.053802,0.396514,0.238253,0.517721,0.142322,WALKING
0.352994,0.142943,9.551333,0.033588,0.058424,0.101290,0.357585,0.319596,0.486688,0.121341,WALKING
0.753570,0.409694,9.427297,0.071047,0.079468,0.123310,0.304414,0.303671,0.483123,0.143454,WALKING
0.843269,0.232830,9.910811,0.024876,0.021891,0.085334,0.543945,0.376643,0.376072,0.067891,WALKING
0.480312,0.233250,10.052500,0.046053,0.048638,0.090582,0.436781,0.355178,0.663787,0.053263,WALKING
0.189632,0.103754,9.627842,0.059268,0.074912,0.086093,0.553434,0.550442,0.250286,0.162118,WALKING
0.568907,0.266611,9.434343,0.014715,0.070084,0.094411,0.329081,0.448116,0.317027,0.076343,WALKING
0.412755,0.189326,8.693444,0.068564,0.050701,0.020732,0.666967,0.379542,0.308297,0.149307,WALKING
0.662294,-0.008234,9.621834,0.076546,0.041203,0.081474,0.286475,0.383403,0.602924,0.133043,WALKING
0.510333,0.207640,9.476260,0.051200,0.022109,0.121628,0.344090,0.389952,0.465251,0.071381,WALKING
0.433138,0.110155,9.491269,0.026710,0.070625,0.091768,0.415083,0.423933,0.465952,0.102695,WALKING
0.481276,0.133319,9.819464,0.114414,0.041708,0.093209,0.422914,0.322069,0.436591,0.079077,WALKING
0.434253,-0.076003,9.308611,0.045689,0.032246,0.087144,0.404352,0.408263,0.420806,0.102980,WALKING
0.682463,0.490883,9.009095,0.054387,0.057784,0.049382,0.485218,0.424671,0.708111,0.114171,WALKING
0.717494,0.521307,9.472224,0.066778,0.062693,0.072549,0.534397,0.431146,0.706023,0.095233,WALKING
0.568257,0.775030,9.277661,0.059441,0.031335,0.095433,0.331556,0.298428,0.224662,0.086091,WALKING
0.235271,0.263004,10.302625,0.012601,0.066755,0.058071,0.346981,0.388507,0.388992,0.078237,WALKING
0.299847,0.153864,9.560721,0.026503,0.104082,0.076840,0.426446,0.364104,0.465682,0.129525,WALKING
0.196467,0.449736,9.836992,0.065394,0.031675,0.056326,0.559715,0.277412,0.435831,0.065478,WALKING
0.264812,-0.020350,9.308862,0.075404,0.041676,0.105744,0.297316,0.470725,0.536420,0.121941,WALKING
0.394527,0.024666,9.691597,0.076489,0.048566,0.055938,0.384831,0.364120,0.251475,0.123931,WALKING
0.432875,0.795652,9.593083,0.034934,0.099333,0.145789,0.565758,0.365019,0.545143,0.081115,WALKING
0.601788,0.124999,9.062046,0.056730,0.031838,0.094088,0.358623,0.632204,0.744837,0.082715,WALKING
0.778351,0.065581,9.711987,0.019772,0.046537,0.112800,0.434061,0.389691,0.587413,0.121931,WALKING
0.602123,0.311524,9.353250,0.108736,0.041082,0.121076,0.326428,0.459745,0.756733,0.074772,WALKING
0.654235,0.319937,9.576949,0.067847,0.038526,0.123293,0.399317,0.435437,0.586560,0.078491,WALKING
0.118234,0.198020,9.447864,0.055189,0.041422,0.087923,0.505760,0.237098,0.460633,0.118756,WALKING
0.379848,0.442647,9.127813,0.071731,0.032564,0.065929,0.237537,0.574509,0.630308,0.128956,WALKING
0.484048,0.356108,9.612836,0.079910,0.023827,0.085851,0.399759,0.532765,0.782936,0.074340,WALKING
0.810930,0.258202,9.853395,0.082987,0.035582,0.099522,0.519153,0.471024,0.432133,0.112701,WALKING
0.345992,0.290949,9.339945,0.022172,-0.015544,0.030997,0.377725,0.462435,0.542979,0.110617,WALKING
0.330864,0.520050,9.605235,0.046768,0.063369,0.115751,0.345475,0.572068,0.473738,0.092791,WALKING
0.321022,0.489358,10.145238,0.073777,0.042248,0.068161,0.318712,0.411018,0.736107,0.069669,WALKING
0.545835,0.412645,9.022593,0.077498,0.025527,0.072816,0.462061,0.338492,0.468881,0.055635,WALKING
0.459039,0.271068,9.613960,0.072442,0.088821,0.056320,0.583820,0.583313,0.390341,0.047867,WALKING
0.487426,0.066823,9.467432,0.026015,0.028119,0.082686,0.380009,0.381728,0.887710,0.071335,WALKING
0.480007,0.748508,9.160743,0.027952,0.071320,0.031968,0.293503,0.426685,0.482858,0.110993,WALKING
0.416042,0.338170,9.673828,-0.012713,0.048262,0.100688,0.502061,0.448576,0.334880,0.111083,WALKING
0.921309,0.420195,9.488570,0.043283,0.055560,0.090495,0.236526,0.417743,0.476272,0.053705,WALKING
0.280692,0.275497,9.403843,0.019056,0.059087,0.138586,0.329217,0.416388,0.181882,0.071412,WALKING
0.810602,0.273128,9.287516,0.063514,0.058233,0.157769,0.420665,0.397951,0.333121,0.160901,WALKING
